altitud,tmed,prec,tmin,tmax,dir,velmedia,racha,presMax,presMin
513,"13,4","0,1","9,1","17,8",24,"6,4","16,1","948,6","945,9"
90,"15,6","2,3","11,8","19,5",,"3,3",,,
580,"15,2","0,0","12,6","17,7",,,,,
869,"16,1","0,0","11,1","21,1",30,"2,5","7,8","916,6","913,1"
41,"18,5","0,0","14,3","22,7",23,"2,2","7,8","1012,4","1009,9"
490,"14,6","0,0","9,5","19,7",19,"0,8","9,2",,
113,"14,4","30,4","11,8","17,1",20,"2,5","12,5","995,0","991,5"
702,"13,4","0,0","9,4","17,3",26,"6,9","16,1","933,7","930,5"
912,"10,0","3,1","7,1","12,9",26,"6,1","18,9","904,6","901,2"
572,"12,2","0,0","7,4","16,9",23,"2,8","11,1",,
15,"24,5","0,0","22,2","26,8",32,"1,4","11,1","1018,8","1015,7"
11,"21,0","0,0","17,5","24,5",28,"2,8","10,8",,
750,"12,6","0,0","9,0","16,1",25,"2,8","10,3","930,1","927,3"
850,"10,8","5,6","8,8","12,9",22,"5,6","16,1","912,8","910,2"
830,"11,0","2,4","7,6","14,4",,,,"915,5","912,3"
1062,"9,0","1,0","5,5","12,6",24,"3,3","12,5","892,1","889,2"
57,"15,0","8,6","12,5","17,5",25,"6,1","19,2","999,1","995,5"
157,"17,8","0,0","11,4","24,1",30,"0,6","10,8",,
616,"11,4","4,7","8,7","14,0",21,"2,8","11,9",,
269,"15,4","0,8","11,6","19,1",21,"3,6","15,0","981,5","979,5"
100,"13,0","24,5","10,6","15,3",27,"1,9","8,3",,
626,"11,4","0,0","6,2","16,7",30,"2,2","9,2",,
3,"20,9","0,0","18,1","23,7",99,"1,4","7,5","1010,5","1004,6"
513,"12,6",Ip,"7,7","17,5",24,"6,4","16,1","948,2","946,4"
2,"20,2","0,0","17,8","22,6",27,"2,2","7,2","1016,7","1014,1"
690,"11,7","0,1","8,0","15,4",23,"6,7","15,0","933,7","931,4"
575,"16,8","0,0","12,4","21,2",31,"1,9","10,8",,
28,,"0,0",,,,,,,
240,"13,8","9,7","11,5","16,0",22,"1,7","10,3",,
1005,"8,3","4,0","4,4","12,2",20,"2,8","10,6",,
1004,"9,4","0,5","6,4","12,5",21,"4,2","11,4","899,0","896,7"
8,"18,8","0,0","14,4","23,2",26,"3,6","12,5","1010,6","1004,8"
90,"17,2","0,0","12,5","21,9",22,"2,8","6,7","1006,0","1002,5"
677,"10,8","0,0","4,7","16,8",24,"0,8","6,7",,
255,"13,8","20,2","11,5","16,1",22,"3,9","15,3","979,3","976,3"
87,"18,9","0,0","14,9","22,9",25,"1,9","6,1","1006,5","1003,7"
75,"19,2","0,0","13,5","24,8",03,"2,2","8,9","1005,4","1000,3"
381,"16,2","2,2","13,0","19,5",23,"3,9","12,2","971,9","969,7"
408,"15,8","0,0","12,3","19,2",29,"0,8","7,8","968,5","965,5"
55,,"0,0",,,34,"3,3","8,6",,
3,,"0,0",,,28,"7,2","12,5","1014,0","1011,0"
313,"15,0","2,2","10,8","19,3",24,"3,1","11,4","976,8","975,1"
21,"19,6","0,0","16,3","23,0",30,"3,1","9,7","1013,6","1012,1"
91,"19,8","0,0","17,7","22,0",28,"4,7","12,2","1000,7","994,2"
4,"19,8","0,0","16,1","23,5",99,"6,1","13,9","1008,6","1002,5"
250,"14,7","0,1","12,0","17,4",23,"5,0","16,1","976,2","972,3"
26,"21,4","0,0","14,6","28,3",32,"3,3","11,4","1010,7","1005,3"
62,"23,7","0,0","20,6","26,8",18,"1,7","4,7","1012,8","1009,5"
6,,"0,0",,,24,"3,3","6,1",,
1798,"4,0","6,4","2,5","5,6",19,"5,6","21,9","816,2","813,0"
902,"10,2","0,0","3,6","16,9",25,"1,9","8,9","909,4","906,5"
312,"18,9","0,0","12,4","25,4",30,"1,4","8,3",,
3,"15,6","6,6","11,0","20,2",28,"3,3","18,1","1005,9","1001,6"
700,"13,0","0,6","9,3","16,6",22,"2,2","9,7","934,8","931,7"
100,"15,4","0,0","12,6","18,3",26,"6,7","23,3",,
1008,"10,6","1,4","8,2","12,9",25,"5,6","15,8","898,3","896,1"
540,"13,3","0,1","9,2","17,4",28,"1,9","12,5",,
775,"12,4","0,1","10,0","14,7",21,"3,3","13,1","923,5","921,4"
32,"24,2","0,0","22,5","25,9",32,"6,1","10,8","1016,8","1013,4"
24,"25,3","0,0","22,5","28,1",02,"8,1","14,4","1014,3","1011,3"
891,"10,4","1,6","7,9","12,8",22,"6,4","15,3","908,3","904,9"
408,"17,7","0,0","13,9","21,5",,,,,
728,"13,0","0,0","9,5","16,4",,,,"930,5","927,4"
334,"13,8","0,0","9,7","17,8",,,,"966,4","963,1"
202,"16,2","0,0","11,7","20,6",26,"1,7","7,2","993,3","989,1"
1532,"6,0","1,6","3,4","8,7",29,"5,6","18,6","843,6","840,9"
913,"12,1","0,0","9,1","15,1",26,"1,7","8,9","912,9","910,7"
1030,"10,6","0,2","7,1","14,2",19,"2,5","10,0","898,0","895,5"
550,"14,0","0,0","8,5","19,4",26,"0,3","6,4","952,6","949,9"
884,"9,8","0,0","3,9","15,8",24,"3,1","13,3","911,2","908,3"
674,"13,4","0,0","9,4","17,4",27,"2,5","12,8","937,9","935,1"
370,"12,2","15,3","9,5","14,9",26,"4,4","18,9","965,3","961,7"
880,"12,2","0,0","8,2","16,1",30,"5,8","15,8","913,9","910,4"
655,"14,2","0,2","10,9","17,6",28,"5,0","12,5","941,0","938,8"
790,"11,6","0,0","9,0","14,1",23,"4,2","16,9","920,7","917,9"
415,"14,4","0,8","10,3","18,6",24,"2,2","10,6",,
6,"20,0","0,0","17,2","22,7",28,"4,2","14,7",,
758,"12,4","0,0","8,7","16,0",29,"5,3","16,7","926,9","923,3"
1030,"13,1","0,0","10,8","15,4",30,"6,1","21,7",,
664,,"0,1",,,,,,,
230,"13,9","9,2","10,8","17,0",28,"12,2","31,4","980,1","976,1"
27,"18,6","0,0","14,4","22,7",24,"2,2","8,9","1013,8","1011,3"
656,"12,9","1,4","10,6","15,2",29,"3,1","11,1","934,9",
917,"10,5","3,0","8,4","12,6",24,"2,2","10,0",,
1960,"2,7","12,0","0,8","4,6",24,"11,4","24,4","799,1","796,6"
93,"15,8",,"13,6","18,1",27,"5,6","29,4",,
57,,"0,0",,,,,,,
300,"19,2","0,0","15,0","23,5",,,,"979,9","974,3"
734,"11,7","2,4","9,1","14,3",26,"3,3","13,1","926,4","923,7"
6,"21,6","0,0","20,1","23,0",25,"5,3","15,0","1009,9","1004,9"
790,"11,8","0,9","8,2","15,3",99,"5,6","14,4","920,7","918,5"
1081,"9,6","0,6","7,8","11,5",26,"4,7","14,4","888,2","885,0"
81,"20,5","0,0","15,8","25,2",30,"1,9","10,8","1003,8","998,8"
4,"19,0","0,0","13,0","25,0",35,"2,8","6,7","1013,6","1008,3"
26,"15,2","0,0","10,7","19,8",25,"3,9","13,9","1001,6","998,3"
119,"15,4","0,0","9,4","21,4",,,,"993,0","989,0"
50,"14,4","4,6","11,7","17,0",25,"12,5","23,6",,
265,"18,2","0,0","12,5","23,9",28,"1,4","10,3",,
295,"13,0","0,0","6,8","19,2",20,"3,6","14,2","974,0","971,4"
1130,"9,5","0,2","6,5","12,5",25,"1,9","12,2","884,6","882,4"
626,"13,6","4,0","10,6","16,7",25,"2,2","9,2","942,7","940,1"
1699,"5,6","0,0","1,5","9,6",31,"3,3","11,9","823,6","819,6"
609,"13,2","0,0","9,6","16,9",22,"6,7","16,4","945,2","942,9"
11,"21,0","0,0","17,6","24,5",,,,,
760,"15,0","0,0","11,0","19,0",25,"1,7","10,6",,
15,"25,3","0,0","23,0","27,6",,,,"1017,8","1014,5"
442,"11,9","2,8","9,1","14,7",21,"3,9","12,2","955,7","952,1"
43,"19,0","0,0","13,6","24,4",30,"4,2","14,4","1009,9","1004,7"
949,"11,5",Ip,"7,7","15,3",28,"2,5","11,1","905,5","902,9"
532,"11,9","4,0","9,1","14,7",28,"2,2","10,0","945,1","941,7"
34,"18,8","0,0","14,5","23,1",99,"3,3","8,3","1013,3","1010,1"
2369,"12,6","0,0","9,7","15,4",30,"5,6","9,2","773,5","770,7"
692,,"0,3",,,99,"2,5","8,9","938,9","938,7"
1530,"3,7","5,2","1,4","6,0",29,"6,7","23,1","839,3","835,8"
394,"15,2","4,6","12,4","17,9",28,"4,2","10,6","968,7","966,6"
90,,"4,0",,,28,"14,4","26,4","993,1","989,8"
667,"12,2",,"9,3","15,0",26,"3,1","11,7","935,6","933,3"
185,"17,5","1,0","13,7","21,3",31,"2,2","13,1","992,7","990,6"
6,"21,0","0,0","17,4","24,5",30,"5,0","14,4","1014,8","1011,5"
567,"14,2","0,0","8,9","19,4",25,"3,1","10,3","950,6","947,7"
87,"20,2","0,0","17,8","22,6",30,"2,8","13,3","1005,3","1004,2"
208,"13,8","0,0","7,4","20,2",,,,"981,9","978,2"
531,"14,4","1,2","10,6","18,1",,,,,
769,"11,4",,"9,1","13,8",24,"5,3","14,7","923,1","921,2"
115,"22,1","0,0","18,2","26,0",21,"2,5","6,4","1003,0","999,7"
410,"16,8","0,0","9,9","23,6",,,,"967,2","963,8"
808,"13,2","0,4","9,4","17,0",24,"4,2","11,1","919,3","916,4"
582,"13,7","0,0","8,5","18,9",22,"4,4","14,2","943,1","939,5"
17,"21,2","0,0","18,2","24,1",27,"3,9","13,9","1009,7","1007,7"
88,"20,3","0,0","14,2","26,4",24,"2,5","10,3","1002,7","998,3"
715,"13,2","16,4","11,0","15,5",23,"3,6","18,3","926,6","920,1"
874,"11,8","4,7","8,7","14,8",24,"10,3","17,8",,
43,"21,0","0,0","16,1","25,9",26,"3,3","11,7","1005,9","1002,6"
25,"23,7","0,0","21,4","26,0",99,"5,0","8,3","1013,1","1009,8"
1893,"5,0","6,4","3,9","6,1",20,"7,2","21,7","806,9","803,7"
870,"12,1","17,7","10,0","14,2",24,"8,1","27,5","907,2","899,6"
785,,"0,0",,,31,"2,5","8,6","925,4","922,0"
1220,"13,4","0,0","9,8","16,9",,,,,
334,"16,6","0,0","8,6","24,6",25,"1,7","9,7",,
273,"17,3","0,0","13,6","21,0",27,"2,5","11,9","982,1","977,8"
98,"15,4","13,3","13,5","17,4",22,"6,1","21,7","991,6","984,2"
127,"16,9","6,4","12,8","21,0",24,"6,4","22,8","987,6","979,5"
71,"17,5","0,0","11,2","23,8",23,"2,8","9,2","1001,0","998,4"
632,"18,4","0,0","14,5","22,2",99,"3,6","8,3","947,4","943,9"
249,"18,1","0,0","13,2","23,0",23,"4,2","12,5","979,7","976,4"
36,"24,4",Ip,"21,4","27,3",,,,"1012,8","1009,1"
3,"15,6","0,2","9,8","21,4",99,"2,2","6,4","1013,9","1010,8"
15,"18,4","0,0","11,7","25,1",21,"3,9","12,2","1011,4","1007,9"
28,"19,0","0,0","15,5","22,4",26,"2,2","7,5","1011,9","1008,8"
1140,"8,9","36,8","7,2","10,6",21,"7,5","26,1","878,4","872,5"
513,"16,0","0,2","12,2","19,8",25,"3,9","11,9","952,7","949,2"
580,"15,5","5,0","12,2","18,8",21,"5,6","20,3","940,7","934,1"
143,"17,5","0,0","10,0","25,0",24,"5,6","16,1","992,2","989,8"
607,"14,6","1,7","11,2","17,9",23,"6,1","15,0","941,0","937,1"
32,"17,8","0,0","13,9","21,6",26,"2,5","6,9",,
50,"20,6","0,0","13,4","27,8",14,"1,4","6,9","1004,4","1001,2"
40,"16,4","12,8","13,1","19,7",23,"5,6","18,1",,
1131,"14,4","0,0","9,2","19,7",26,"3,3","12,5","884,8","882,9"
8,,"0,0",,,07,"1,1","5,8","1013,9","1010,6"
10,"18,2","7,0","13,5","23,0",02,"2,2","10,8","1001,4","993,3"
62,"19,3","0,0","11,8","26,8",16,"1,1","6,9","1006,6","1002,0"
186,"15,6","0,0","8,2","23,0",28,"1,4","6,1","987,6","984,0"
690,"14,7","0,0","10,9","18,5",22,"4,4","14,2","933,5","930,2"
372,"16,4",,"13,6","19,3",24,"3,1","11,7",,
291,"15,3","0,0","8,8","21,8",32,"2,5","11,7","976,2","973,5"
992,"8,2","8,4","4,3","12,0",10,"0,8","13,1","898,1","895,7"
130,"17,8","0,0","12,4","23,3",24,"1,7","6,7","1000,1","996,3"
54,"20,6","0,0","14,7","26,5",25,"2,5","7,8","1008,7","1004,9"
25,"23,2","0,0","19,9","26,6",17,"1,7","4,2","1014,1","1009,1"
720,"13,2","10,0","10,8","15,7",22,"6,9","21,1",,
186,"18,0","0,1","15,0","21,1",99,"1,9","8,1","993,3","990,3"
605,"15,8","0,0","9,7","21,8",29,"1,9","8,3","944,8","941,3"
74,"19,0",,"13,1","24,8",24,"1,9","9,7",,
45,"19,6","0,3","16,6","22,6",18,"4,7","17,2",,
5,"17,6","4,0","13,8","21,5",,,,"1002,0","993,8"
650,"15,8","0,0","12,5","19,2",28,"1,4","6,9",,
8,,"0,0",,,24,"1,7","6,7","1014,4","1010,4"
840,"12,0","32,8","9,8","14,2",25,"5,0","16,1","911,5","904,9"
400,"13,8","33,6","11,4","16,1",32,"1,1","8,6",,
466,"17,8","0,0","12,0","23,5",21,"3,3","12,8","956,7","954,0"
14,"23,7",Ip,"19,4","28,0",35,"4,2","10,8","1014,0","1010,8"
1080,"11,6","3,4","8,8","14,4",28,"3,9","14,4","888,8","884,6"
687,"13,5","0,0","7,0","20,0",,,,"936,0","933,0"
779,"12,8","0,0","8,8","16,8",28,"3,1","12,8","922,2","919,1"
643,"16,6","0,0","9,6","23,6",24,"2,8","8,1","940,6","936,6"
862,"14,6","0,0","11,8","17,5",25,"3,1","9,2","916,8","914,2"
1480,"6,8","29,2","4,7","9,0",20,"7,2","22,8",,
52,"18,8","9,6","15,3","22,2",21,"5,8","17,5","997,7","989,8"
21,"16,8","0,0","12,0","21,5",34,"3,1","7,2","1011,5","1008,3"
4,"16,8","0,0","9,9","23,7",19,"9,2","18,1","1004,7","998,3"
183,"15,2","0,0","8,4","22,1",19,"2,5","15,3",,
1450,"7,9","0,2","6,1","9,7",18,"4,2","12,2",,
19,"19,7","0,0","14,8","24,6",26,"1,9","10,3","1014,3","1010,8"
675,"11,2",,"3,2","19,3",,,,,
12,"19,0","0,0","13,2","24,7",21,"0,3","7,5",,
804,"14,3","0,0","10,5","18,1",20,"3,6","12,2",,
38,"18,2","5,3","13,3","23,1",26,"1,1","13,1","998,0","990,0"
52,"20,0","0,0","16,1","23,9",99,"1,9","7,2","1009,0","1006,0"
15,,"0,0",,,99,"1,7","4,2","1014,6","1010,7"
10,"23,7",,"20,5","26,9",12,"2,5","4,4",,
60,"17,9","7,0","15,0","20,8",26,"12,2","31,4","994,7","985,2"
447,"16,6","1,8","13,8","19,4",19,"3,3","12,5","962,0","958,3"
1510,"7,1","17,0","5,0","9,2",26,"6,4","20,8","840,3","834,3"
228,"17,7","0,2","13,6","21,8",20,"2,8","10,6",,
459,"13,9","0,0","8,5","19,3",17,"6,1","20,0","955,6","951,1"
146,"16,2",,"13,0","19,4",22,"2,5","11,1",,
546,"13,8","0,0","8,4","19,1",18,"1,7","5,8","946,7","944,1"
51,"18,4","9,8","15,2","21,7",20,"8,3","18,6","996,6","988,8"
1025,"9,5","1,6","6,7","12,3",15,"2,5","9,4","893,9","891,4"
444,"15,6","12,0","13,5","17,8",21,"5,3","14,2","961,3","956,4"
680,"14,1","6,8","10,1","18,1",21,"4,4","15,8","932,9","927,6"
17,"17,2","0,0","12,5","21,8",21,"1,4","6,7",,
580,"14,9","0,0","11,7","18,1",30,"2,8","8,6","948,7","945,8"
18,"18,6","0,4","14,2","22,9",24,"3,6","10,0","1013,1","1009,0"
33,"22,7","7,0","19,9","25,5",25,"2,2","6,1","1012,3","1008,1"
353,"13,0",Ip,"4,6","21,5",16,"1,9","9,2","966,4","960,7"
42,"19,4","1,8","16,1","22,8",99,"5,8","18,1","1000,5","994,1"
727,"14,2","1,4","11,4","16,9",20,"4,4","13,1","928,0","924,7"
572,"15,2","2,6","12,0","18,3",25,"2,8","10,6","949,0","945,1"
662,"15,1","0,0","11,7","18,5",23,"3,6","10,0","938,1","934,9"
640,"15,5","0,0","8,7","22,3",23,"2,8","11,4","940,6","937,3"
807,"11,2","0,0","4,8","17,5",25,"2,8","10,0",,
56,"20,8","0,0","16,1","25,5",26,"5,6","13,9","1005,2","1001,4"
620,"14,9","0,3","12,0","17,8",26,"5,3","13,9","941,0","937,5"
4,"15,9","0,0","8,6","23,2",,,,,
258,"18,0","0,0","12,3","23,7",24,"2,8","12,2","979,6","976,4"
4,"16,5","0,0","9,4","23,6",19,"9,2","18,1","1004,7","998,3"
40,"18,8","0,0","13,5","24,0",21,"3,1","11,7","1008,1","1006,0"
3,"19,6","0,1","14,6","24,7",22,"2,2","9,2","1015,1","1010,7"
551,"16,2","0,0","12,5","19,8",20,"3,3","8,9","950,6","947,0"
1020,"11,6","16,1","8,1","15,1",23,"1,4","7,2","892,5","885,9"
820,"14,3","2,0","11,1","17,5",19,"2,8","15,6",,
64,"23,3","0,0","19,5","27,1",34,"3,1","7,8","1008,6","1004,9"
630,"13,9",,"12,2","15,6",22,"2,2","10,0",,
23,,"0,0",,,,,,,
846,"12,6","6,0","9,4","15,9",23,"9,2","18,1","913,5","908,2"
513,"15,8","0,4","12,3","19,2",99,"7,2","18,9","948,4","942,7"
90,"19,0","0,8","15,8","22,2",23,"5,6","16,7","994,2","988,2"
580,"16,3","0,0","12,7","19,9",,,,,
869,"15,8","0,0","9,5","22,2",28,"1,1","5,3","915,7","912,3"
41,"17,8","0,0","13,0","22,6",22,"3,1","8,9","1010,9","1007,1"
490,"15,6","0,0","9,3","21,8",24,"0,6","11,4",,
702,"14,4","0,0","9,0","19,8",23,"4,2","11,1","933,2","930,6"
912,"12,1","18,2","9,3","14,9",21,"8,3","20,6","903,4","896,3"
572,"13,8","0,0","9,7","17,9",12,"4,2","13,3",,
15,"24,9","0,0","22,5","27,3",99,"0,8","5,0","1016,1","1012,9"
11,"21,0","0,0","16,1","25,9",27,"2,8","10,6",,
750,"14,5","0,8","11,6","17,4",22,"2,5","10,6","929,0","925,8"
850,"12,0","40,0","9,9","14,2",21,"6,9","20,3","911,6","904,8"
830,"11,8","11,4","9,6","13,9",,,,"915,1","909,2"
1062,"11,4",Ip,"9,6","13,3",26,"3,3","10,8","891,7","889,2"
57,"16,6","14,0","15,0","18,1",22,"7,2","20,0","995,8","988,4"
157,"17,0","0,0","8,9","25,2",25,"2,5","10,8",,
616,"12,8","19,2","9,9","15,7",25,"3,9","12,5",,
269,"16,7","1,0","14,2","19,2",19,"4,2","16,7","980,8","976,3"
100,"13,9","41,8","11,7","16,1",26,"3,6","14,7",,
626,"13,2","0,0","8,9","17,6",14,"3,3","13,6",,
3,"21,1","0,0","18,3","23,9",25,"1,7","10,0","1011,3","1009,2"
513,"15,4","0,3","11,5","19,2",99,"7,2","18,9","948,2","941,9"
2,"20,0","0,0","17,0","23,1",24,"2,2","6,7","1015,1","1011,9"
690,"14,0","1,3","10,6","17,4",24,"5,8","9,7","933,3","929,9"
575,"15,4","0,0","8,0","22,8",26,"1,9","8,3",,
28,,"0,0",,,,,,,
240,"14,5","51,2","12,6","16,4",22,"2,8","17,2",,
1005,"11,8","2,6","9,7","13,8",20,"3,9","11,7",,
1004,"11,5","3,9","9,4","13,6",22,"5,3","15,0","898,5","895,9"
8,"17,8","0,0","12,0","23,5",26,"5,3","13,3","1011,3","1009,3"
90,"18,6","0,0","14,7","22,5",22,"2,8","7,2","1004,5","1000,4"
677,"10,6","0,0","2,9","18,4",22,"0,0","3,6",,
255,"15,1","50,1","12,7","17,5",21,"7,5","21,1","976,5","969,6"
87,"18,2","0,0","13,5","22,9",26,"1,9","8,3","1004,9","1001,3"
75,"18,0","0,0","9,9","26,1",,,,"1005,3","1001,2"
381,"16,6","2,6","13,8","19,4",24,"4,4","12,8","970,6","966,2"
408,"15,1","0,1","9,8","20,4",29,"0,8","6,1","967,5","963,7"
55,,"0,0",,,30,"2,5","6,1",,
3,,"0,0",,,29,"1,9","5,3","1014,4","1011,0"
313,"16,5","11,2","13,6","19,4",20,"3,1","11,7","975,9","971,0"
21,"19,0","0,3","14,5","23,6",22,"3,1","9,7","1012,6","1009,6"
91,"19,7","0,0","17,2","22,2",22,"6,7","12,8","1001,8","999,5"
4,"18,8","0,0","14,7","22,8",24,"5,3","9,7","1009,1","1006,4"
250,"17,8","0,0","15,0","20,6",18,"9,7","20,0","975,1","969,4"
26,"18,4","0,0","13,4","23,3",22,"1,4","6,1","1010,2","1007,1"
62,"22,9","0,1","20,3","25,5",32,"1,7","5,3","1009,8","1005,6"
6,,"0,0",,,09,"2,8","5,6",,
1798,"6,4","2,2","5,0","7,7",20,"9,2","24,2","815,8","811,7"
902,"14,0","0,0","10,6","17,4",20,"2,8","9,4","909,4","907,2"
312,"17,8","0,0","10,2","25,5",24,"0,6","6,1",,
3,"19,0","8,1","15,5","22,6",20,"7,8","18,6","1003,7","995,6"
700,"14,4","0,0","11,1","17,6",16,"2,5","8,9","933,8","930,7"
100,"17,8","8,4","14,0","21,5",24,"8,1","23,6",,
1008,"12,2","0,0","8,6","15,8",19,"5,8","15,0","897,7","893,1"
540,"14,4","0,0","9,7","19,1",24,"1,9","10,0",,
775,"13,9","1,7","10,0","17,8",21,"3,9","14,7","922,9","917,4"
32,"24,4","0,0","21,5","27,3",99,"3,1","9,2","1013,8","1009,8"
24,"23,2","0,0","20,4","26,0",99,"3,1","8,3","1011,8","1008,1"
891,"12,4","7,0","9,2","15,5",22,"10,0","20,8","907,7","902,2"
408,"17,7","0,0","12,5","22,9",,,,,
728,"14,4","0,0","10,3","18,4",,,,"930,1","927,2"
334,"16,2","5,6","11,8","20,6",,,,"964,5","956,5"
202,"17,9","0,0","13,8","22,0",28,"2,2","7,2","991,6","988,0"
1532,"7,0","4,1","5,4","8,5",24,"2,5","12,2","843,2","839,8"
913,"12,0","0,0","7,1","16,9",29,"1,4","5,0","911,9","909,2"
1030,"12,3","0,0","9,5","15,1",13,"2,8","11,4","897,6","893,9"
550,"14,5","2,7","11,0","18,0",30,"1,4","6,9","951,3","947,6"
884,"12,9","0,0","8,3","17,5",24,"3,3","12,2","910,9","908,0"
674,"14,5","0,0","10,7","18,3",27,"1,7","9,4","937,4","935,2"
370,"13,4","41,6","11,2","15,5",20,"7,2","22,2","962,1","955,3"
880,"14,8","0,0","9,6","20,0",26,"3,3","10,6","914,0","911,2"
655,"15,6","1,0","12,3","19,0",21,"5,3","11,1","940,0","935,9"
790,"13,8","0,0","10,4","17,2",21,"3,9","14,2","920,5","915,4"
415,"15,7","10,5","13,2","18,2",27,"1,7","11,4",,
6,"20,4","0,0","16,4","24,3",24,"4,4","10,8",,
758,"13,6","0,0","9,4","17,9",25,"4,2","11,7","926,7","924,1"
1030,"14,0","0,1","11,3","16,6",25,"4,2","14,2",,
664,,"0,5",,,,,,,
230,"14,2","10,4","12,0","16,3",22,"15,3","30,6","976,7","969,7"
27,"18,2","0,1","12,4","24,1",22,"3,1","9,2","1012,2","1009,0"
656,"14,8","10,2","11,5","18,1",24,"4,2","17,2","933,9","927,7"
917,"11,8","9,3","9,6","13,9",24,"2,5","13,3",,
1960,"4,8","26,0","2,5","7,1",24,"13,3","35,3","798,6","793,9"
93,"19,2","1,8","16,0","22,3",27,"3,9","18,3",,
57,"22,0","0,0","18,1","25,9",23,"2,2","10,3",,
300,"18,0","0,0","11,3","24,6",,,,"979,1","974,9"
734,"12,8","8,8","9,8","15,9",21,"2,2","12,2","926,0","920,7"
6,"21,0","0,0","17,6","24,3",99,"4,7","10,3","1010,7","1007,9"
790,"13,0","1,7","8,3","17,7",23,"8,9","18,9","920,0","914,6"
1081,"11,6","0,2","8,3","15,0",21,"3,9","13,1","888,0","883,8"
81,"19,5","0,0","13,5","25,5",19,"1,9","8,1","1003,7","1000,4"
4,"16,8","0,0","10,0","23,7",99,"3,1","7,8","1013,7","1010,0"
26,"15,7","2,8","10,8","20,6",26,"1,1","11,9","999,5","991,3"
119,"19,8","0,0","16,7","22,9",,,,"991,5","985,1"
50,"15,0","12,0","13,1","16,8",22,"14,7","28,9",,
265,"17,2","0,0","8,6","25,7",12,"0,6","5,3",,
295,"15,2","0,0","10,0","20,4",16,"5,8","13,6","973,6","970,3"
1130,"11,8","0,0","7,8","15,8",19,"3,1","13,6","884,1","879,5"
626,"14,8","0,0","11,9","17,6",25,"1,9","7,8","942,1","938,5"
1699,"7,3","0,0","4,0","10,6",30,"3,6","15,8","824,4","822,4"
609,"14,9","2,0","12,1","17,7",99,"5,3","15,3","944,9","941,3"
11,"21,6","0,0","17,2","26,0",,,,,
760,"15,0","0,0","9,5","20,6",99,"1,1","5,8",,
15,"24,2","0,0","21,2","27,3",,,,"1015,0","1011,0"
442,"13,1","31,6","10,5","15,7",22,"3,6","13,9","953,1","946,3"
43,"18,2","0,0","11,8","24,7",99,"2,8","8,9","1009,8","1006,2"
949,"12,8","0,2","10,7","15,0",29,"2,5","7,5","905,1","902,3"
532,"13,8","29,0","10,3","17,4",24,"2,5","12,2","943,6","936,1"
34,"18,6","0,0","14,6","22,5",21,"3,9","10,3","1011,5","1007,6"
2369,"11,1","0,0","7,7","14,5",32,"8,3","13,1","770,7","767,5"
692,,"0,2",,,24,"3,6","10,3","938,9","938,7"
1530,"6,9","33,4","5,4","8,4",15,"9,2","28,3","837,6","831,7"
394,"15,8","0,2","13,5","18,2",18,"3,6","15,6","967,7","963,1"
90,,"15,2",,,26,"17,8","30,0","989,8","981,7"
113,"15,3","52,0","12,7","17,9",17,"3,6","16,4","991,5","984,7"
667,"14,2",,"11,7","16,6",99,"3,6","11,1","935,3","931,8"
185,"17,4","0,2","14,4","20,5",22,"2,8","9,4","991,3","986,7"
6,"19,4","0,0","13,0","25,7",19,"2,2","9,7","1014,2","1010,2"
567,"13,8","0,0","6,5","21,1",99,"1,7","7,2","950,1","946,6"
87,"20,3","0,0","16,4","24,2",29,"2,2","8,3","1005,1","1001,8"
450,"14,3","0,0","9,6","19,0",,,,,
208,"17,8","0,0","15,2","20,5",,,,"981,0","974,3"
531,"15,6","2,1","11,9","19,3",,,,,
769,"13,3",,"10,2","16,4",22,"7,2","18,6","922,4","916,7"
115,"21,9","0,0","17,8","26,0",21,"3,9","9,7","999,9","995,6"
410,"16,0","1,4","8,9","23,0",20,"1,4","4,4","965,1","959,5"
808,"13,5","4,8","10,3","16,7",19,"4,2","13,3","917,0","913,0"
582,"17,2","0,0","14,8","19,7",19,"4,4","11,9","940,0","937,1"
17,"20,4","0,0","18,1","22,8",22,"4,7","12,8","1009,0","1004,8"
88,"18,7","0,0","10,8","26,6",24,"1,4","8,6","1000,4","995,3"
715,"11,6","2,0","10,3","12,8",21,"2,2","15,3","922,0","919,4"
874,"11,2","11,5","9,4","13,1",21,"6,4","16,1",,
43,"19,2","0,0","14,7","23,7",20,"1,7","8,3","1003,8","1000,5"
25,"22,2","0,0","19,1","25,2",99,"3,6","7,2","1010,4","1006,4"
1893,"5,8","88,8","4,8","6,8",22,"6,4","20,0","804,0","800,4"
870,"11,7","2,1","9,7","13,7",20,"5,0","22,8","902,6","899,6"
785,,"0,0",,,29,"1,7","6,7","923,5","918,6"
1220,"12,6","0,0","9,4","15,9",,,,,
334,"17,4","0,0","10,4","24,3",20,"0,6","7,2",,
273,"18,0","13,0","14,7","21,3",22,"2,2","11,7","978,3","972,9"
98,"14,0","4,3","10,6","17,4",22,"5,3","14,4","988,4","984,7"
127,"15,2","3,8","11,5","18,9",28,"5,3","14,4","985,1","981,0"
71,"16,2","0,0","10,3","22,1",15,"2,2","6,1","999,5","997,3"
632,"18,6","0,1","14,5","22,6",32,"1,7","7,2","944,0","940,3"
249,"20,2","4,8","16,3","24,2",23,"3,9","10,3","977,2","974,1"
